Angle(deg),BER_Bound_Eq70
42.98,2.02591265e-07
42.99,2.03107962e-07
43.00,2.03639443e-07
43.01,2.04185934e-07
43.02,2.04747666e-07
43.03,2.05324876e-07
43.04,2.05917810e-07
43.05,2.06526721e-07
43.06,2.07151868e-07
43.07,2.07793519e-07
43.08,2.08451949e-07
43.09,2.09127441e-07
43.10,2.09820287e-07
43.11,2.10530789e-07
43.12,2.11259254e-07
43.13,2.12006001e-07
43.14,2.12771360e-07
43.15,2.13555665e-07
43.16,2.14359267e-07
43.17,2.15182522e-07
43.18,2.16025799e-07
43.19,2.16889478e-07
43.20,2.17773949e-07
43.21,2.18679617e-07
43.22,2.19606895e-07
43.23,2.20556211e-07
43.24,2.21528006e-07
43.25,2.22522733e-07
43.26,2.23540861e-07
43.27,2.24582871e-07
43.28,2.25649260e-07
43.29,2.26740540e-07
43.30,2.27857239e-07
43.31,2.28999903e-07
43.32,2.30169092e-07
43.33,2.31365385e-07
43.34,2.32589381e-07
43.35,2.33841694e-07
43.36,2.35122961e-07
43.37,2.36433837e-07
43.38,2.37775001e-07
43.39,2.39147151e-07
43.40,2.40551008e-07
43.41,2.41987317e-07
43.42,2.43456849e-07
43.43,2.44960397e-07
43.44,2.46498782e-07
43.45,2.48072853e-07
43.46,2.49683486e-07
43.47,2.51331588e-07
43.48,2.53018094e-07
43.49,2.54743974e-07
43.50,2.56510228e-07
43.51,2.58317893e-07
43.52,2.60168040e-07
43.53,2.62061778e-07
43.54,2.64000256e-07
43.55,2.65984660e-07
43.56,2.68016222e-07
43.57,2.70096216e-07
43.58,2.72225961e-07
43.59,2.74406825e-07
43.60,2.76640226e-07
43.61,2.78927631e-07
43.62,2.81270565e-07
43.63,2.83670607e-07
43.64,2.86129396e-07
43.65,2.88648632e-07
43.66,2.91230079e-07
43.67,2.93875570e-07
43.68,2.96587008e-07
43.69,2.99366367e-07
43.70,3.02215701e-07
43.71,3.05137144e-07
43.72,3.08132913e-07
43.73,3.11205314e-07
43.74,3.14356748e-07
43.75,3.17589709e-07
43.76,3.20906795e-07
43.77,3.24310712e-07
43.78,3.27804276e-07
43.79,3.31390420e-07
43.80,3.35072204e-07
43.81,3.38852814e-07
43.82,3.42735576e-07
43.83,3.46723955e-07
43.84,3.50821572e-07
43.85,3.55032203e-07
43.86,3.59359793e-07
43.87,3.63808463e-07
43.88,3.68382519e-07
43.89,3.73086464e-07
43.90,3.77925005e-07
43.91,3.82903071e-07
43.92,3.88025816e-07
43.93,3.93298642e-07
43.94,3.98727204e-07
43.95,4.04317431e-07
43.96,4.10075538e-07
43.97,4.16008046e-07
43.98,4.22121796e-07
43.99,4.28423972e-07
44.00,4.34922120e-07
44.01,4.41624170e-07
44.02,4.48538459e-07
44.03,4.55673758e-07
44.04,4.63039299e-07
44.05,4.70644804e-07
44.06,4.78500514e-07
44.07,4.86617227e-07
44.08,4.95006332e-07
44.09,5.03679848e-07
44.10,5.12650468e-07
44.11,5.21931604e-07
44.12,5.31537435e-07
44.13,5.41482961e-07
44.14,5.51784063e-07
44.15,5.62457561e-07
44.16,5.73521287e-07
44.17,5.84994153e-07
44.18,5.96896235e-07
44.19,6.09248857e-07
44.20,6.22074690e-07
44.21,6.35397846e-07
44.22,6.49244000e-07
44.23,6.63640505e-07
44.24,6.78616529e-07
44.25,6.94203201e-07
44.26,7.10433771e-07
44.27,7.27343785e-07
44.28,7.44971279e-07
44.29,7.63356989e-07
44.30,7.82544588e-07
44.31,8.02580937e-07
44.32,8.23516378e-07
44.33,8.45405038e-07
44.34,8.68305185e-07
44.35,8.92279607e-07
44.36,9.17396043e-07
44.37,9.43727655e-07
44.38,9.71353563e-07
44.39,1.00035943e-06
44.40,1.03083813e-06
44.41,1.06289048e-06
44.42,1.09662607e-06
44.43,1.13216419e-06
44.44,1.16963492e-06
44.45,1.20918025e-06
44.46,1.25095546e-06
44.47,1.29513064e-06
44.48,1.34189241e-06
44.49,1.39144586e-06
44.50,1.44401685e-06
44.51,1.49985450e-06
44.52,1.55923420e-06
44.53,1.62246097e-06
44.54,1.68987336e-06
44.55,1.76184799e-06
44.56,1.83880481e-06
44.57,1.92121317e-06
44.58,2.00959903e-06
44.59,2.10455332e-06
44.60,2.20674177e-06
44.61,2.31691665e-06
44.62,2.43593056e-06
44.63,2.56475293e-06
44.64,2.70448978e-06
44.65,2.85640748e-06
44.66,3.02196145e-06
44.67,3.20283107e-06
44.68,3.40096236e-06
44.69,3.61862035e-06
44.70,3.85845406e-06
44.71,4.12357722e-06
44.72,4.41766969e-06
44.73,4.74510556e-06
44.74,5.11111647e-06
44.75,5.52200146e-06
44.76,5.98539936e-06
44.77,6.51064586e-06
44.78,7.10924662e-06
44.79,7.79551181e-06
44.80,8.58741823e-06
44.81,9.50779694e-06
44.82,1.05859954e-05
44.83,1.18602436e-05
44.84,1.33810856e-05
44.85,1.52164654e-05
44.86,1.74594409e-05
44.87,2.02402052e-05
44.88,2.37453968e-05
44.89,2.82502270e-05
44.90,3.41741533e-05
44.91,4.21821036e-05
44.92,5.33794115e-05
44.93,6.97145072e-05
44.94,9.48871010e-05
44.95,1.36642256e-04
44.96,2.13523302e-04
44.97,3.79653854e-04
44.98,8.54397916e-04
44.99,3.41849350e-03
45.00,1.00000000e+30
