Angle(deg),f(R)
32.13,4.15920893e+03
32.14,4.17812120e+03
32.15,4.19739415e+03
32.16,4.21703674e+03
32.17,4.23705826e+03
32.18,4.25746829e+03
32.19,4.27827672e+03
32.20,4.29949376e+03
32.21,4.32112999e+03
32.22,4.34319632e+03
32.23,4.36570404e+03
32.24,4.38866482e+03
32.25,4.41209072e+03
32.26,4.43599425e+03
32.27,4.46038832e+03
32.28,4.48528630e+03
32.29,4.51070205e+03
32.30,4.53664990e+03
32.31,4.56314471e+03
32.32,4.59020186e+03
32.33,4.61783729e+03
32.34,4.64606755e+03
32.35,4.67490976e+03
32.36,4.70438170e+03
32.37,4.73450180e+03
32.38,4.76528922e+03
32.39,4.79676379e+03
32.40,4.82894616e+03
32.41,4.86185773e+03
32.42,4.89552075e+03
32.43,4.92995834e+03
32.44,4.96519455e+03
32.45,5.00125435e+03
32.46,5.03816375e+03
32.47,5.07594979e+03
32.48,5.11464062e+03
32.49,5.15426555e+03
32.50,5.19485510e+03
32.51,5.23644108e+03
32.52,5.27905662e+03
32.53,5.32273627e+03
32.54,5.36751608e+03
32.55,5.41343363e+03
32.56,5.46052817e+03
32.57,5.50884065e+03
32.58,5.55841387e+03
32.59,5.60929253e+03
32.60,5.66152337e+03
32.61,5.71515523e+03
32.62,5.77023925e+03
32.63,5.82682892e+03
32.64,5.88498024e+03
32.65,5.94475189e+03
32.66,6.00620534e+03
32.67,6.06940503e+03
32.68,6.13441856e+03
32.69,6.20131686e+03
32.70,6.27017438e+03
32.71,6.34106933e+03
32.72,6.41408388e+03
32.73,6.48930444e+03
32.74,6.56682188e+03
32.75,6.64673184e+03
32.76,6.72913505e+03
32.77,6.81413760e+03
32.78,6.90185135e+03
32.79,6.99239425e+03
32.80,7.08589082e+03
32.81,7.18247252e+03
32.82,7.28227825e+03
32.83,7.38545486e+03
32.84,7.49215773e+03
32.85,7.60255130e+03
32.86,7.71680980e+03
32.87,7.83511790e+03
32.88,7.95767146e+03
32.89,8.08467843e+03
32.90,8.21635966e+03
32.91,8.35294994e+03
32.92,8.49469904e+03
32.93,8.64187291e+03
32.94,8.79475488e+03
32.95,8.95364712e+03
32.96,9.11887212e+03
32.97,9.29077436e+03
32.98,9.46972215e+03
32.99,9.65610963e+03
33.00,9.85035894e+03
33.01,1.00529227e+04
33.02,1.02642867e+04
33.03,1.04849726e+04
33.04,1.07155418e+04
33.05,1.09565984e+04
33.06,1.12087934e+04
33.07,1.14728294e+04
33.08,1.17494654e+04
33.09,1.20395223e+04
33.10,1.23438889e+04
33.11,1.26635290e+04
33.12,1.29994893e+04
33.13,1.33529076e+04
33.14,1.37250227e+04
33.15,1.41171857e+04
33.16,1.45308718e+04
33.17,1.49676948e+04
33.18,1.54294227e+04
33.19,1.59179960e+04
33.20,1.64355479e+04
33.21,1.69844281e+04
33.22,1.75672295e+04
33.23,1.81868190e+04
33.24,1.88463735e+04
33.25,1.95494203e+04
33.26,2.02998849e+04
33.27,2.11021463e+04
33.28,2.19611008e+04
33.29,2.28822380e+04
33.30,2.38717284e+04
33.31,2.49365278e+04
33.32,2.60845000e+04
33.33,2.73245632e+04
33.34,2.86668640e+04
33.35,3.01229865e+04
33.36,3.17062035e+04
33.37,3.34317809e+04
33.38,3.53173481e+04
33.39,3.73833507e+04
33.40,3.96536084e+04
33.41,4.21560060e+04
33.42,4.49233550e+04
33.43,4.79944765e+04
33.44,5.14155719e+04
33.45,5.52419731e+04
33.46,5.95403963e+04
33.47,6.43918732e+04
33.48,6.98956014e+04
33.49,7.61740602e+04
33.50,8.33798887e+04
33.51,9.17052580e+04
33.52,1.01394825e+05
33.53,1.12763921e+05
33.54,1.26224550e+05
33.55,1.42323258e+05
33.56,1.61797519e+05
33.57,1.85661743e+05
33.58,2.15342131e+05
33.59,2.52894857e+05
33.60,3.01372064e+05
33.61,3.65462273e+05
33.62,4.52668246e+05
33.63,5.75607147e+05
33.64,7.56844916e+05
33.65,1.04004162e+06
33.66,1.51893578e+06
33.67,2.42620139e+06
33.68,4.48030282e+06
33.69,1.09102454e+07
33.70,5.65520984e+07
33.71,7.37195691e+08
33.72,2.34223472e+07
33.73,7.05973638e+06
33.74,3.35450573e+06
33.75,1.95353744e+06
33.76,1.27752587e+06
33.77,9.00565186e+05
33.78,6.69131763e+05
33.79,5.16926887e+05
33.80,4.11518660e+05
33.81,3.35519084e+05
33.82,2.78925420e+05
33.83,2.35652482e+05
33.84,2.01825947e+05
33.85,1.74884082e+05
33.86,1.53078140e+05
33.87,1.35181313e+05
33.88,1.20312371e+05
33.89,1.07825103e+05
33.90,9.72369288e+04
33.91,8.81815817e+04
33.92,8.03770206e+04
33.93,7.36032140e+04
33.94,6.76864707e+04
33.95,6.24882034e+04
33.96,5.78967468e+04
33.97,5.38213169e+04
33.98,5.01874953e+04
33.99,4.69338118e+04
34.00,4.40091325e+04
34.01,4.13706422e+04
34.02,3.89822713e+04
34.03,3.68134601e+04
34.04,3.48381784e+04
34.05,3.30341432e+04
34.06,3.13821899e+04
34.07,2.98657622e+04
34.08,2.84704982e+04
34.09,2.71838898e+04
34.10,2.59950034e+04
34.11,2.48942474e+04
34.12,2.38731795e+04
34.13,2.29243455e+04
34.14,2.20411432e+04
34.15,2.12177089e+04
34.16,2.04488199e+04
34.17,1.97298123e+04
34.18,1.90565109e+04
34.19,1.84251691e+04
34.20,1.78324169e+04
34.21,1.72752165e+04
34.22,1.67508239e+04
34.23,1.62567554e+04
34.24,1.57907583e+04
34.25,1.53507860e+04
34.26,1.49349753e+04
34.27,1.45416275e+04
34.28,1.41691911e+04
34.29,1.38162465e+04
34.30,1.34814934e+04
34.31,1.31637382e+04
34.32,1.28618843e+04
34.33,1.25749224e+04
34.34,1.23019227e+04
34.35,1.20420269e+04
34.36,1.17944425e+04
34.37,1.15584360e+04
34.38,1.13333284e+04
34.39,1.11184900e+04
34.40,1.09133365e+04
34.41,1.07173246e+04
34.42,1.05299494e+04
34.43,1.03507405e+04
34.44,1.01792593e+04
34.45,1.00150969e+04
34.46,9.85787144e+03
34.47,9.70722577e+03
34.48,9.56282595e+03
34.49,9.42435925e+03
34.50,9.29153262e+03
34.51,9.16407122e+03
34.52,9.04171707e+03
34.53,8.92422785e+03
34.54,8.81137576e+03
34.55,8.70294650e+03
34.56,8.59873834e+03
34.57,8.49856122e+03
34.58,8.40223598e+03
34.59,8.30959362e+03
34.60,8.22047460e+03
34.61,8.13472825e+03
34.62,8.05221215e+03
34.63,7.97279165e+03
34.64,7.89633930e+03
34.65,7.82273448e+03
34.66,7.75186290e+03
34.67,7.68361627e+03
34.68,7.61789186e+03
34.69,7.55459223e+03
34.70,7.49362490e+03
34.71,7.43490201e+03
34.72,7.37834011e+03
34.73,7.32385986e+03
34.74,7.27138580e+03
34.75,7.22084615e+03
34.76,7.17217260e+03
34.77,7.12530008e+03
34.78,7.08016662e+03
34.79,7.03671316e+03
34.80,6.99488341e+03
34.81,6.95462366e+03
34.82,6.91588271e+03
34.83,6.87861167e+03
34.84,6.84276388e+03
34.85,6.80829477e+03
34.86,6.77516179e+03
34.87,6.74332426e+03
34.88,6.71274330e+03
34.89,6.68338176e+03
34.90,6.65520410e+03
34.91,6.62817630e+03
34.92,6.60226587e+03
34.93,6.57744165e+03
34.94,6.55367387e+03
34.95,6.53093399e+03
34.96,6.50919471e+03
34.97,6.48842987e+03
34.98,6.46861441e+03
34.99,6.44972433e+03
35.00,6.43173662e+03
35.01,6.41462925e+03
35.02,6.39838110e+03
35.03,6.38297192e+03
35.04,6.36838231e+03
35.05,6.35459366e+03
35.06,6.34158816e+03
35.07,6.32934870e+03
35.08,6.31785890e+03
35.09,6.30710305e+03
35.10,6.29706609e+03
35.11,6.28773360e+03
35.12,6.27909174e+03
35.13,6.27112726e+03
35.14,6.26382745e+03
35.15,6.25718014e+03
35.16,6.25117368e+03
35.17,6.24579691e+03
35.18,6.24103912e+03
35.19,6.23689011e+03
35.20,6.23334007e+03
35.21,6.23037964e+03
35.22,6.22799987e+03
35.23,6.22619221e+03
35.24,6.22494849e+03
35.25,6.22426089e+03
35.26,6.22412199e+03
35.27,6.22452467e+03
35.28,6.22546219e+03
35.29,6.22692810e+03
35.30,6.22891629e+03
35.31,6.23142093e+03
35.32,6.23443652e+03
35.33,6.23795781e+03
35.34,6.24197987e+03
35.35,6.24649801e+03
35.36,6.25150781e+03
35.37,6.25700513e+03
35.38,6.26298605e+03
35.39,6.26944693e+03
35.40,6.27638432e+03
35.41,6.28379506e+03
35.42,6.29167617e+03
35.43,6.30002492e+03
35.44,6.30883879e+03
35.45,6.31811548e+03
35.46,6.32785288e+03
35.47,6.33804910e+03
35.48,6.34870245e+03
35.49,6.35981143e+03
35.50,6.37137475e+03
35.51,6.38339130e+03
35.52,6.39586015e+03
35.53,6.40878057e+03
35.54,6.42215200e+03
35.55,6.43597407e+03
35.56,6.45024659e+03
35.57,6.46496953e+03
35.58,6.48014305e+03
35.59,6.49576748e+03
35.60,6.51184332e+03
35.61,6.52837123e+03
35.62,6.54535205e+03
35.63,6.56278679e+03
35.64,6.58067661e+03
35.65,6.59902286e+03
35.66,6.61782702e+03
35.67,6.63709077e+03
35.68,6.65681594e+03
35.69,6.67700452e+03
35.70,6.69765867e+03
35.71,6.71878072e+03
35.72,6.74037314e+03
35.73,6.76243860e+03
35.74,6.78497990e+03
35.75,6.80800004e+03
35.76,6.83150215e+03
35.77,6.85548957e+03
35.78,6.87996576e+03
35.79,6.90493440e+03
35.80,6.93039930e+03
35.81,6.95636446e+03
35.82,6.98283406e+03
35.83,7.00981245e+03
35.84,7.03730414e+03
35.85,7.06531385e+03
35.86,7.09384646e+03
35.87,7.12290704e+03
35.88,7.15250086e+03
35.89,7.18263334e+03
35.90,7.21331014e+03
35.91,7.24453708e+03
35.92,7.27632020e+03
35.93,7.30866571e+03
35.94,7.34158005e+03
35.95,7.37506987e+03
35.96,7.40914200e+03
35.97,7.44380353e+03
35.98,7.47906172e+03
35.99,7.51492409e+03
36.00,7.55139837e+03
36.01,7.58849252e+03
36.02,7.62621475e+03
36.03,7.66457350e+03
36.04,7.70357745e+03
36.05,7.74323555e+03
36.06,7.78355699e+03
36.07,7.82455124e+03
36.08,7.86622801e+03
36.09,7.90859733e+03
36.10,7.95166947e+03
36.11,7.99545502e+03
36.12,8.03996483e+03
36.13,8.08521009e+03
36.14,8.13120227e+03
36.15,8.17795319e+03
36.16,8.22547496e+03
36.17,8.27378005e+03
36.18,8.32288127e+03
36.19,8.37279177e+03
36.20,8.42352509e+03
36.21,8.47509511e+03
36.22,8.52751610e+03
36.23,8.58080274e+03
36.24,8.63497010e+03
36.25,8.69003367e+03
36.26,8.74600936e+03
36.27,8.80291352e+03
36.28,8.86076297e+03
36.29,8.91957498e+03
36.30,8.97936729e+03
36.31,9.04015815e+03
36.32,9.10196632e+03
36.33,9.16481108e+03
36.34,9.22871223e+03
36.35,9.29369016e+03
36.36,9.35976582e+03
36.37,9.42696074e+03
36.38,9.49529708e+03
36.39,9.56479761e+03
36.40,9.63548578e+03
36.41,9.70738568e+03
36.42,9.78052211e+03
36.43,9.85492058e+03
36.44,9.93060736e+03
36.45,1.00076095e+04
36.46,1.00859547e+04
36.47,1.01656717e+04
36.48,1.02467899e+04
36.49,1.03293396e+04
36.50,1.04133522e+04
36.51,1.04988599e+04
36.52,1.05858956e+04
36.53,1.06744938e+04
36.54,1.07646894e+04
36.55,1.08565188e+04
36.56,1.09500194e+04
36.57,1.10452298e+04
36.58,1.11421896e+04
36.59,1.12409399e+04
36.60,1.13415230e+04
36.61,1.14439824e+04
36.62,1.15483631e+04
36.63,1.16547116e+04
36.64,1.17630759e+04
36.65,1.18735054e+04
36.66,1.19860511e+04
36.67,1.21007660e+04
36.68,1.22177045e+04
36.69,1.23369229e+04
36.70,1.24584794e+04
36.71,1.25824343e+04
36.72,1.27088497e+04
36.73,1.28377900e+04
36.74,1.29693217e+04
36.75,1.31035137e+04
36.76,1.32404371e+04
36.77,1.33801659e+04
36.78,1.35227762e+04
36.79,1.36683472e+04
36.80,1.38169607e+04
36.81,1.39687017e+04
36.82,1.41236580e+04
36.83,1.42819208e+04
36.84,1.44435847e+04
36.85,1.46087477e+04
36.86,1.47775114e+04
36.87,1.49499815e+04
36.88,1.51262676e+04
36.89,1.53064833e+04
36.90,1.54907470e+04
36.91,1.56791813e+04
36.92,1.58719139e+04
36.93,1.60690774e+04
36.94,1.62708099e+04
36.95,1.64772548e+04
36.96,1.66885615e+04
36.97,1.69048854e+04
36.98,1.71263885e+04
36.99,1.73532394e+04
37.00,1.75856139e+04
37.01,1.78236950e+04
37.02,1.80676739e+04
37.03,1.83177497e+04
37.04,1.85741305e+04
37.05,1.88370332e+04
37.06,1.91066847e+04
37.07,1.93833217e+04
37.08,1.96671919e+04
37.09,1.99585541e+04
37.10,2.02576791e+04
37.11,2.05648503e+04
37.12,2.08803643e+04
37.13,2.12045319e+04
37.14,2.15376787e+04
37.15,2.18801462e+04
37.16,2.22322923e+04
37.17,2.25944929e+04
37.18,2.29671425e+04
37.19,2.33506553e+04
37.20,2.37454670e+04
37.21,2.41520353e+04
37.22,2.45708420e+04
37.23,2.50023942e+04
37.24,2.54472260e+04
37.25,2.59058999e+04
37.26,2.63790095e+04
37.27,2.68671806e+04
37.28,2.73710741e+04
37.29,2.78913880e+04
37.30,2.84288600e+04
37.31,2.89842703e+04
37.32,2.95584447e+04
37.33,3.01522578e+04
37.34,3.07666361e+04
37.35,3.14025625e+04
37.36,3.20610801e+04
37.37,3.27432965e+04
37.38,3.34503890e+04
37.39,3.41836100e+04
37.40,3.49442924e+04
37.41,3.57338566e+04
37.42,3.65538168e+04
37.43,3.74057893e+04
37.44,3.82915000e+04
37.45,3.92127944e+04
37.46,4.01716474e+04
37.47,4.11701740e+04
37.48,4.22106420e+04
37.49,4.32954851e+04
37.50,4.44273183e+04
37.51,4.56089535e+04
37.52,4.68434185e+04
37.53,4.81339769e+04
37.54,4.94841505e+04
37.55,5.08977445e+04
37.56,5.23788751e+04
37.57,5.39320011e+04
37.58,5.55619584e+04
37.59,5.72739990e+04
37.60,5.90738352e+04
37.61,6.09676888e+04
37.62,6.29623468e+04
37.63,6.50652242e+04
37.64,6.72844356e+04
37.65,6.96288755e+04
37.66,7.21083110e+04
37.67,7.47334861e+04
37.68,7.75162421e+04
37.69,8.04696550e+04
37.70,8.36081935e+04
37.71,8.69479012e+04
37.72,9.05066077e+04
37.73,9.43041725e+04
37.74,9.83627694e+04
37.75,1.02707219e+05
37.76,1.07365375e+05
37.77,1.12368587e+05
37.78,1.17752232e+05
37.79,1.23556363e+05
37.80,1.29826461e+05
37.81,1.36614352e+05
37.82,1.43979297e+05
37.83,1.51989310e+05
37.84,1.60722761e+05
37.85,1.70270327e+05
37.86,1.80737390e+05
37.87,1.92246995e+05
37.88,2.04943528e+05
37.89,2.18997323e+05
37.90,2.34610467e+05
37.91,2.52024181e+05
37.92,2.71528289e+05
37.93,2.93473462e+05
37.94,3.18287229e+05
37.95,3.46495125e+05
37.96,3.78748947e+05
37.97,4.15865012e+05
37.98,4.58876632e+05
37.99,5.09107240e+05
38.00,5.68273947e+05
38.01,6.38636964e+05
38.02,7.23219625e+05
38.03,8.26139920e+05
38.04,9.53123095e+05
38.05,1.11231790e+06
38.06,1.31564082e+06
38.07,1.58107819e+06
38.08,1.93681357e+06
38.09,2.42904376e+06
38.10,3.13779468e+06
38.11,4.21167402e+06
38.12,5.95271985e+06
38.13,9.05476632e+06
38.14,1.54197674e+07
38.15,3.19584316e+07
38.16,1.01958131e+08
38.17,2.24422966e+09
38.18,3.09227118e+08
38.19,5.49739065e+07
38.20,2.20657114e+07
38.21,1.18190846e+07
38.22,7.35119891e+06
38.23,5.01142421e+06
38.24,3.63530084e+06
38.25,2.75818917e+06
38.26,2.16512738e+06
38.27,1.74556589e+06
38.28,1.43793372e+06
38.29,1.20573208e+06
38.30,1.02621137e+06
38.31,8.84594128e+05
38.32,7.70943585e+05
38.33,6.78378604e+05
38.34,6.02011911e+05
38.35,5.38295075e+05
38.36,4.84601446e+05
38.37,4.38953152e+05
38.38,3.99837975e+05
38.39,3.66083803e+05
38.40,3.36770882e+05
38.41,3.11169383e+05
38.42,2.88694279e+05
38.43,2.68872254e+05
38.44,2.51317117e+05
38.45,2.35711304e+05
38.46,2.21791816e+05
38.47,2.09339404e+05
38.48,1.98170189e+05
38.49,1.88129094e+05
38.50,1.79084666e+05
38.51,1.70924960e+05
38.52,1.63554235e+05
38.53,1.56890303e+05
38.54,1.50862363e+05
38.55,1.45409251e+05
38.56,1.40477992e+05
38.57,1.36022615e+05
38.58,1.32003167e+05
38.59,1.28384902e+05
38.60,1.25137597e+05
38.61,1.22234984e+05
38.62,1.19654280e+05
38.63,1.17375786e+05
38.64,1.15382556e+05
38.65,1.13660123e+05
38.66,1.12196263e+05
38.67,1.10980815e+05
38.68,1.10005520e+05
38.69,1.09263902e+05
38.70,1.08751176e+05
38.71,1.08464176e+05
38.72,1.08401318e+05
38.73,1.08562573e+05
38.74,1.08949476e+05
38.75,1.09565147e+05
38.76,1.10414342e+05
38.77,1.11503526e+05
38.78,1.12840976e+05
38.79,1.14436910e+05
38.80,1.16303647e+05
38.81,1.18455816e+05
38.82,1.20910592e+05
38.83,1.23687995e+05
38.84,1.26811245e+05
38.85,1.30307181e+05
38.86,1.34206776e+05
38.87,1.38545745e+05
38.88,1.43365278e+05
38.89,1.48712924e+05
38.90,1.54643665e+05
38.91,1.61221212e+05
38.92,1.68519590e+05
38.93,1.76625085e+05
38.94,1.85638636e+05
38.95,1.95678815e+05
38.96,2.06885533e+05
38.97,2.19424712e+05
38.98,2.33494200e+05
38.99,2.49331325e+05
39.00,2.67222636e+05
39.01,2.87516570e+05
39.02,3.10640108e+05
39.03,3.37120911e+05
39.04,3.67617101e+05
39.05,4.02957864e+05
39.06,4.44199606e+05
39.07,4.92704860e+05
39.08,5.50255140e+05
39.09,6.19215482e+05
39.10,7.02779659e+05
39.11,8.05344598e+05
39.12,9.33098141e+05
39.13,1.09497126e+06
39.14,1.30423787e+06
39.15,1.58131936e+06
39.16,1.95895398e+06
39.17,2.49231878e+06
39.18,3.28037377e+06
39.19,4.51527826e+06
39.20,6.61162655e+06
39.21,1.06057965e+07
39.22,1.97339678e+07
39.23,4.88514576e+07
39.24,2.68847675e+08
39.25,2.24161841e+09
39.26,9.38417991e+07
39.27,2.91203533e+07
39.28,1.39911764e+07
39.29,8.19549176e+06
39.30,5.37854450e+06
39.31,3.80041977e+06
39.32,2.82836358e+06
39.33,2.18751107e+06
39.34,1.74283625e+06
39.35,1.42171595e+06
39.36,1.18226839e+06
39.37,9.98963690e+05
39.38,8.55520668e+05
39.39,7.41159229e+05
39.40,6.48511791e+05
39.41,5.72404508e+05
39.42,5.09117685e+05
39.43,4.55921534e+05
39.44,4.10776086e+05
39.45,3.72132104e+05
39.46,3.38795949e+05
39.47,3.09835941e+05
39.48,2.84516280e+05
39.49,2.62249627e+05
39.50,2.42562549e+05
39.51,2.25070006e+05
39.52,2.09456257e+05
39.53,1.95460412e+05
39.54,1.82865383e+05
39.55,1.71489343e+05
39.56,1.61179071e+05
39.57,1.51804712e+05
39.58,1.43255629e+05
39.59,1.35437088e+05
39.60,1.28267588e+05
39.61,1.21676706e+05
39.62,1.15603334e+05
39.63,1.09994241e+05
39.64,1.04802881e+05
39.65,9.99884128e+04
39.66,9.55148799e+04
39.67,9.13505245e+04
39.68,8.74672127e+04
39.69,8.38399491e+04
39.70,8.04464654e+04
39.71,7.72668703e+04
39.72,7.42833519e+04
39.73,7.14799211e+04
39.74,6.88421925e+04
39.75,6.63571948e+04
39.76,6.40132069e+04
39.77,6.17996161e+04
39.78,5.97067943e+04
39.79,5.77259902e+04
39.80,5.58492351e+04
39.81,5.40692604e+04
39.82,5.23794246e+04
39.83,5.07736497e+04
39.84,4.92463643e+04
39.85,4.77924543e+04
39.86,4.64072176e+04
39.87,4.50863256e+04
39.88,4.38257876e+04
39.89,4.26219199e+04
39.90,4.14713174e+04
39.91,4.03708290e+04
39.92,3.93175350e+04
39.93,3.83087270e+04
39.94,3.73418894e+04
39.95,3.64146839e+04
39.96,3.55249337e+04
39.97,3.46706110e+04
39.98,3.38498246e+04
39.99,3.30608090e+04
40.00,3.23019142e+04
40.01,3.15715974e+04
40.02,3.08684139e+04
40.03,3.01910104e+04
40.04,2.95381174e+04
40.05,2.89085438e+04
40.06,2.83011706e+04
40.07,2.77149457e+04
40.08,2.71488795e+04
40.09,2.66020402e+04
40.10,2.60735497e+04
40.11,2.55625804e+04
40.12,2.50683510e+04
40.13,2.45901241e+04
40.14,2.41272027e+04
40.15,2.36789280e+04
40.16,2.32446767e+04
40.17,2.28238587e+04
40.18,2.24159150e+04
40.19,2.20203158e+04
40.20,2.16365587e+04
40.21,2.12641668e+04
40.22,2.09026875e+04
40.23,2.05516906e+04
40.24,2.02107675e+04
40.25,1.98795293e+04
40.26,1.95576061e+04
40.27,1.92446459e+04
40.28,1.89403132e+04
40.29,1.86442884e+04
40.30,1.83562667e+04
40.31,1.80759576e+04
40.32,1.78030837e+04
40.33,1.75373801e+04
40.34,1.72785940e+04
40.35,1.70264836e+04
40.36,1.67808180e+04
40.37,1.65413762e+04
40.38,1.63079468e+04
40.39,1.60803275e+04
40.40,1.58583244e+04
40.41,1.56417522e+04
40.42,1.54304328e+04
40.43,1.52241958e+04
40.44,1.50228778e+04
40.45,1.48263218e+04
40.46,1.46343775e+04
40.47,1.44469002e+04
40.48,1.42637512e+04
40.49,1.40847972e+04
40.50,1.39099101e+04
40.51,1.37389667e+04
40.52,1.35718487e+04
40.53,1.34084420e+04
40.54,1.32486371e+04
40.55,1.30923285e+04
40.56,1.29394145e+04
40.57,1.27897974e+04
40.58,1.26433829e+04
40.59,1.25000801e+04
40.60,1.23598015e+04
40.61,1.22224627e+04
40.62,1.20879822e+04
40.63,1.19562816e+04
40.64,1.18272849e+04
40.65,1.17009191e+04
40.66,1.15771134e+04
40.67,1.14557997e+04
40.68,1.13369120e+04
40.69,1.12203867e+04
40.70,1.11061622e+04
40.71,1.09941790e+04
40.72,1.08843796e+04
40.73,1.07767084e+04
40.74,1.06711116e+04
40.75,1.05675369e+04
40.76,1.04659342e+04
40.77,1.03662545e+04
40.78,1.02684506e+04
40.79,1.01724768e+04
40.80,1.00782887e+04
40.81,9.98584346e+03
40.82,9.89509942e+03
40.83,9.80601626e+03
40.84,9.71855490e+03
40.85,9.63267741e+03
40.86,9.54834705e+03
40.87,9.46552815e+03
40.88,9.38418611e+03
40.89,9.30428736e+03
40.90,9.22579934e+03
40.91,9.14869039e+03
40.92,9.07292984e+03
40.93,8.99848784e+03
40.94,8.92533546e+03
40.95,8.85344456e+03
40.96,8.78278781e+03
40.97,8.71333866e+03
40.98,8.64507129e+03
40.99,8.57796064e+03
41.00,8.51198230e+03
41.01,8.44711257e+03
41.02,8.38332839e+03
41.03,8.32060734e+03
41.04,8.25892759e+03
41.05,8.19826793e+03
41.06,8.13860770e+03
41.07,8.07992681e+03
41.08,8.02220570e+03
41.09,7.96542533e+03
41.10,7.90956715e+03
41.11,7.85461313e+03
41.12,7.80054569e+03
41.13,7.74734770e+03
41.14,7.69500249e+03
41.15,7.64349383e+03
41.16,7.59280588e+03
41.17,7.54292323e+03
41.18,7.49383085e+03
41.19,7.44551408e+03
41.20,7.39795867e+03
41.21,7.35115068e+03
41.22,7.30507655e+03
41.23,7.25972305e+03
41.24,7.21507728e+03
41.25,7.17112667e+03
41.26,7.12785893e+03
41.27,7.08526210e+03
41.28,7.04332450e+03
41.29,7.00203474e+03
41.30,6.96138171e+03
41.31,6.92135456e+03
41.32,6.88194271e+03
41.33,6.84313582e+03
41.34,6.80492383e+03
41.35,6.76729688e+03
41.36,6.73024538e+03
41.37,6.69375994e+03
41.38,6.65783142e+03
41.39,6.62245087e+03
41.40,6.58760957e+03
41.41,6.55329900e+03
41.42,6.51951082e+03
41.43,6.48623693e+03
41.44,6.45346938e+03
41.45,6.42120042e+03
41.46,6.38942247e+03
41.47,6.35812816e+03
41.48,6.32731024e+03
41.49,6.29696166e+03
41.50,6.26707554e+03
41.51,6.23764514e+03
41.52,6.20866388e+03
41.53,6.18012533e+03
41.54,6.15202322e+03
41.55,6.12435142e+03
41.56,6.09710393e+03
41.57,6.07027489e+03
41.58,6.04385860e+03
41.59,6.01784947e+03
41.60,5.99224202e+03
41.61,5.96703094e+03
41.62,5.94221102e+03
41.63,5.91777716e+03
41.64,5.89372439e+03
41.65,5.87004786e+03
41.66,5.84674283e+03
41.67,5.82380466e+03
41.68,5.80122882e+03
41.69,5.77901090e+03
41.70,5.75714659e+03
41.71,5.73563166e+03
41.72,5.71446200e+03
41.73,5.69363360e+03
41.74,5.67314253e+03
41.75,5.65298497e+03
41.76,5.63315717e+03
41.77,5.61365550e+03
41.78,5.59447639e+03
41.79,5.57561637e+03
41.80,5.55707206e+03
41.81,5.53884015e+03
41.82,5.52091742e+03
41.83,5.50330073e+03
41.84,5.48598702e+03
41.85,5.46897331e+03
41.86,5.45225669e+03
41.87,5.43583433e+03
41.88,5.41970347e+03
41.89,5.40386143e+03
41.90,5.38830560e+03
41.91,5.37303342e+03
41.92,5.35804244e+03
41.93,5.34333025e+03
41.94,5.32889450e+03
41.95,5.31473294e+03
41.96,5.30084336e+03
41.97,5.28722362e+03
41.98,5.27387164e+03
41.99,5.26078541e+03
42.00,5.24796299e+03
42.01,5.23540248e+03
42.02,5.22310207e+03
42.03,5.21105997e+03
42.04,5.19927449e+03
42.05,5.18774398e+03
42.06,5.17646685e+03
42.07,5.16544156e+03
42.08,5.15466665e+03
42.09,5.14414069e+03
42.10,5.13386232e+03
42.11,5.12383024e+03
42.12,5.11404320e+03
42.13,5.10450001e+03
42.14,5.09519951e+03
42.15,5.08614063e+03
42.16,5.07732233e+03
42.17,5.06874363e+03
42.18,5.06040362e+03
42.19,5.05230141e+03
42.20,5.04443619e+03
42.21,5.03680719e+03
42.22,5.02941370e+03
42.23,5.02225506e+03
42.24,5.01533065e+03
42.25,5.00863993e+03
42.26,5.00218237e+03
42.27,4.99595755e+03
42.28,4.98996504e+03
42.29,4.98420451e+03
42.30,4.97867566e+03
42.31,4.97337825e+03
42.32,4.96831208e+03
42.33,4.96347701e+03
42.34,4.95887296e+03
42.35,4.95449990e+03
42.36,4.95035784e+03
42.37,4.94644686e+03
42.38,4.94276709e+03
42.39,4.93931870e+03
42.40,4.93610192e+03
42.41,4.93311706e+03
42.42,4.93036444e+03
42.43,4.92784447e+03
42.44,4.92555760e+03
42.45,4.92350435e+03
42.46,4.92168527e+03
42.47,4.92010100e+03
42.48,4.91875220e+03
42.49,4.91763964e+03
42.50,4.91676409e+03
42.51,4.91612642e+03
42.52,4.91572755e+03
42.53,4.91556845e+03
42.54,4.91565017e+03
42.55,4.91597381e+03
42.56,4.91654053e+03
42.57,4.91735157e+03
42.58,4.91840822e+03
42.59,4.91971183e+03
42.60,4.92126385e+03
42.61,4.92306576e+03
42.62,4.92511912e+03
42.63,4.92742558e+03
42.64,4.92998685e+03
42.65,4.93280469e+03
42.66,4.93588096e+03
42.67,4.93921760e+03
42.68,4.94281660e+03
42.69,4.94668004e+03
42.70,4.95081010e+03
42.71,4.95520900e+03
42.72,4.95987909e+03
42.73,4.96482276e+03
42.74,4.97004251e+03
42.75,4.97554092e+03
42.76,4.98132067e+03
42.77,4.98738452e+03
42.78,4.99373533e+03
42.79,5.00037604e+03
42.80,5.00730971e+03
42.81,5.01453949e+03
42.82,5.02206863e+03
42.83,5.02990049e+03
42.84,5.03803852e+03
42.85,5.04648630e+03
42.86,5.05524751e+03
42.87,5.06432596e+03
42.88,5.07372555e+03
