Angle(deg),f(R)
43.03,8.63298394e+02
43.04,8.71951139e+02
43.05,8.80737360e+02
43.06,8.89659816e+02
43.07,8.98721338e+02
43.08,9.07924832e+02
43.09,9.17273277e+02
43.10,9.26769733e+02
43.11,9.36417341e+02
43.12,9.46219325e+02
43.13,9.56178997e+02
43.14,9.66299756e+02
43.15,9.76585095e+02
43.16,9.87038602e+02
43.17,9.97663961e+02
43.18,1.00846496e+03
43.19,1.01944549e+03
43.20,1.03060956e+03
43.21,1.04196127e+03
43.22,1.05350485e+03
43.23,1.06524465e+03
43.24,1.07718516e+03
43.25,1.08933095e+03
43.26,1.10168677e+03
43.27,1.11425749e+03
43.28,1.12704812e+03
43.29,1.14006382e+03
43.30,1.15330990e+03
43.31,1.16679183e+03
43.32,1.18051523e+03
43.33,1.19448592e+03
43.34,1.20870987e+03
43.35,1.22319323e+03
43.36,1.23794236e+03
43.37,1.25296379e+03
43.38,1.26826427e+03
43.39,1.28385075e+03
43.40,1.29973041e+03
43.41,1.31591064e+03
43.42,1.33239908e+03
43.43,1.34920360e+03
43.44,1.36633233e+03
43.45,1.38379368e+03
43.46,1.40159630e+03
43.47,1.41974914e+03
43.48,1.43826146e+03
43.49,1.45714281e+03
43.50,1.47640305e+03
43.51,1.49605241e+03
43.52,1.51610142e+03
43.53,1.53656100e+03
43.54,1.55744244e+03
43.55,1.57875741e+03
43.56,1.60051800e+03
43.57,1.62273671e+03
43.58,1.64542650e+03
43.59,1.66860078e+03
43.60,1.69227344e+03
43.61,1.71645887e+03
43.62,1.74117199e+03
43.63,1.76642827e+03
43.64,1.79224372e+03
43.65,1.81863500e+03
43.66,1.84561934e+03
43.67,1.87321465e+03
43.68,1.90143951e+03
43.69,1.93031323e+03
43.70,1.95985584e+03
43.71,1.99008816e+03
43.72,2.02103183e+03
43.73,2.05270935e+03
43.74,2.08514410e+03
43.75,2.11836041e+03
43.76,2.15238359e+03
43.77,2.18723998e+03
43.78,2.22295703e+03
43.79,2.25956329e+03
43.80,2.29708854e+03
43.81,2.33556378e+03
43.82,2.37502137e+03
43.83,2.41549502e+03
43.84,2.45701992e+03
43.85,2.49963281e+03
43.86,2.54337201e+03
43.87,2.58827757e+03
43.88,2.63439134e+03
43.89,2.68175706e+03
43.90,2.73042044e+03
43.91,2.78042933e+03
43.92,2.83183380e+03
43.93,2.88468625e+03
43.94,2.93904159e+03
43.95,2.99495734e+03
43.96,3.05249380e+03
43.97,3.11171421e+03
43.98,3.17268495e+03
43.99,3.23547566e+03
44.00,3.30015952e+03
44.01,3.36681339e+03
44.02,3.43551810e+03
44.03,3.50635864e+03
44.04,3.57942448e+03
44.05,3.65480979e+03
44.06,3.73261382e+03
44.07,3.81294113e+03
44.08,3.89590205e+03
44.09,3.98161295e+03
44.10,4.07019674e+03
44.11,4.16178327e+03
44.12,4.25650978e+03
44.13,4.35452148e+03
44.14,4.45597205e+03
44.15,4.56102427e+03
44.16,4.66985066e+03
44.17,4.78263419e+03
44.18,4.89956908e+03
44.19,5.02086159e+03
44.20,5.14673095e+03
44.21,5.27741036e+03
44.22,5.41314808e+03
44.23,5.55420856e+03
44.24,5.70087379e+03
44.25,5.85344467e+03
44.26,6.01224257e+03
44.27,6.17761102e+03
44.28,6.34991759e+03
44.29,6.52955589e+03
44.30,6.71694785e+03
44.31,6.91254620e+03
44.32,7.11683720e+03
44.33,7.33034368e+03
44.34,7.55362836e+03
44.35,7.78729757e+03
44.36,8.03200539e+03
44.37,8.28845823e+03
44.38,8.55741991e+03
44.39,8.83971736e+03
44.40,9.13624700e+03
44.41,9.44798186e+03
44.42,9.77597957e+03
44.43,1.01213913e+04
44.44,1.04854720e+04
44.45,1.08695917e+04
44.46,1.12752484e+04
44.47,1.17040828e+04
44.48,1.21578947e+04
44.49,1.26386624e+04
44.50,1.31485637e+04
44.51,1.36900009e+04
44.52,1.42656294e+04
44.53,1.48783895e+04
44.54,1.55315452e+04
44.55,1.62287267e+04
44.56,1.69739815e+04
44.57,1.77718332e+04
44.58,1.86273502e+04
44.59,1.95462263e+04
44.60,2.05348762e+04
44.61,2.16005471e+04
44.62,2.27514522e+04
44.63,2.39969295e+04
44.64,2.53476318e+04
44.65,2.68157549e+04
44.66,2.84153144e+04
44.67,3.01624810e+04
44.68,3.20759911e+04
44.69,3.41776511e+04
44.70,3.64929612e+04
44.71,3.90518933e+04
44.72,4.18898649e+04
44.73,4.50489720e+04
44.74,4.85795588e+04
44.75,5.25422362e+04
44.76,5.70105003e+04
44.77,6.20741652e+04
44.78,6.78439118e+04
44.79,7.44573875e+04
44.80,8.20874929e+04
44.81,9.09537980e+04
44.82,1.01338518e+05
44.83,1.13609249e+05
44.84,1.28251957e+05
44.85,1.45919838e+05
44.86,1.67507454e+05
44.87,1.94266230e+05
44.88,2.27989997e+05
44.89,2.71323643e+05
44.90,3.28297969e+05
44.91,4.05302068e+05
44.92,5.12955826e+05
44.93,6.69977813e+05
44.94,9.11907986e+05
44.95,1.31313987e+06
44.96,2.05177130e+06
44.97,3.64757994e+06
44.98,8.20703321e+06
44.99,3.28280808e+07
45.00,4.00000000e+30
